Entity,Code,Date,"Daily new estimated infections of COVID-19 (ICL, mean)","Daily new estimated infections of COVID-19 (IHME, mean)","Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (LSHTM, median)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
Africa,,2020-03-23,,,,,202.57143
Africa,,2020-03-24,,,,,252.28571
Africa,,2020-03-25,,,,,310.28571
Africa,,2020-03-26,,,,,363.57143
Africa,,2020-03-27,,,,,416.57143
Africa,,2020-03-28,,,,,436.14286
Africa,,2020-03-29,,,,,478.42857
Africa,,2020-03-30,,,,,482.57143
Africa,,2020-03-31,,,,,504.42857
Africa,,2020-04-01,,,,,515.28571
Africa,,2020-04-02,,,,,529.42857
Africa,,2020-04-03,,,,,575.42857
Africa,,2020-04-04,,,,,623.85714
Africa,,2020-04-05,,,,,644.57143
Africa,,2020-04-06,,,,,686.14286
Africa,,2020-04-07,,,,,693
Africa,,2020-04-08,,,,,722.28571
Africa,,2020-04-09,,,,,745.28571
Africa,,2020-04-10,,,,,714.28571
Africa,,2020-04-11,,,,,719.28571
Africa,,2020-04-12,,,,,741.85714
Africa,,2020-04-13,,,,,753.71429
Africa,,2020-04-14,,,,,800.85714
Africa,,2020-04-15,,,,,822.28571
Africa,,2020-04-16,,,,,873
Africa,,2020-04-17,,,,,979.14286
Africa,,2020-04-18,,,,,1063.57143
Africa,,2020-04-19,,,,,1112.85714
Africa,,2020-04-20,,,,,1168.42857
Africa,,2020-04-21,,,,,1181.57143
Africa,,2020-04-22,,,,,1245.57143
Africa,,2020-04-23,,,,,1285.85714
Africa,,2020-04-24,,,,,1328.71429
Africa,,2020-04-25,,,,,1318.14286
Africa,,2020-04-26,,,,,1364.57143
Africa,,2020-04-27,,,,,1387.57143
Africa,,2020-04-28,,,,,1469.28571
Africa,,2020-04-29,,,,,1556.57143
Africa,,2020-04-30,,,,,1637
Africa,,2020-05-01,,,,,1643.14286
Africa,,2020-05-02,,,,,1781
Africa,,2020-05-03,,,,,1781.14286
Africa,,2020-05-04,,,,,1970.28571
Africa,,2020-05-05,,,,,2029
Africa,,2020-05-06,,,,,2105.14286
Africa,,2020-05-07,,,,,2173.28571
Africa,,2020-05-08,,,,,2466.85714
Africa,,2020-05-09,,,,,2542
Africa,,2020-05-10,,,,,2712.28571
Africa,,2020-05-11,,,,,2764.85714
Africa,,2020-05-12,,,,,2921.42857
Africa,,2020-05-13,,,,,2977.42857
Africa,,2020-05-14,,,,,3044.71429
Africa,,2020-05-15,,,,,2919.42857
Africa,,2020-05-16,,,,,3006
Africa,,2020-05-17,,,,,3043.28571
Africa,,2020-05-18,,,,,3135
Africa,,2020-05-19,,,,,3137.14286
Africa,,2020-05-20,,,,,3239.57143
Africa,,2020-05-21,,,,,3486.85714
Africa,,2020-05-22,,,,,3656.42857
Africa,,2020-05-23,,,,,3734.14286
Africa,,2020-05-24,,,,,3887.57143
Africa,,2020-05-25,,,,,3946.42857
Africa,,2020-05-26,,,,,4005.42857
Africa,,2020-05-27,,,,,4237.42857
Africa,,2020-05-28,,,,,4241.28571
Africa,,2020-05-29,,,,,4499.57143
Africa,,2020-05-30,,,,,4835.57143
Africa,,2020-05-31,,,,,4997.42857
Africa,,2020-06-01,,,,,5229.71429
Africa,,2020-06-02,,,,,5417.28571
Africa,,2020-06-03,,,,,5397.28571
Africa,,2020-06-04,,,,,5742
Africa,,2020-06-05,,,,,5914.71429
Africa,,2020-06-06,,,,,5976.85714
Africa,,2020-06-07,,,,,6109.28571
Africa,,2020-06-08,,,,,6266.85714
Africa,,2020-06-09,,,,,6498.42857
Africa,,2020-06-10,,,,,6695.14286
Africa,,2020-06-11,,,,,6732.71429
Africa,,2020-06-12,,,,,6867.85714
Africa,,2020-06-13,,,,,7070.85714
Africa,,2020-06-14,,,,,7460.85714
Africa,,2020-06-15,,,,,7862.85714
Africa,,2020-06-16,,,,,8035.28571
Africa,,2020-06-17,,,,,8348.28571
Africa,,2020-06-18,,,,,8431
Africa,,2020-06-19,,,,,8723
Africa,,2020-06-20,,,,,9168.42857
Africa,,2020-06-21,,,,,9229.28571
Africa,,2020-06-22,,,,,9138.71429
Africa,,2020-06-23,,,,,9344.57143
Africa,,2020-06-24,,,,,9710.28571
Africa,,2020-06-25,,,,,10291.85714
Africa,,2020-06-26,,,,,10525.14286
Africa,,2020-06-27,,,,,10641
Africa,,2020-06-28,,,,,10828.42857
Africa,,2020-06-29,,,,,11121.71429
Africa,,2020-06-30,,,,,11467.42857
Africa,,2020-07-01,,,,,11774.28571
Africa,,2020-07-02,,,,,12070.71429
Africa,,2020-07-03,,,,,12553.28571
Africa,,2020-07-04,,,,,13067.85714
Africa,,2020-07-05,,,,,13492.42857
Africa,,2020-07-06,,,,,13892.71429
Africa,,2020-07-07,,,,,14733.57143
Africa,,2020-07-08,,,,,14918.57143
Africa,,2020-07-09,,,,,15644.14286
Africa,,2020-07-10,,,,,15997.42857
Africa,,2020-07-11,,,,,16461.71429
Africa,,2020-07-12,,,,,16902.57143
Africa,,2020-07-13,,,,,17230.14286
Africa,,2020-07-14,,,,,16804.42857
Africa,,2020-07-15,,,,,17283
Africa,,2020-07-16,,,,,17444.71429
Africa,,2020-07-17,,,,,17721
Africa,,2020-07-18,,,,,17765.14286
Africa,,2020-07-19,,,,,18048.14286
Africa,,2020-07-20,,,,,17927.85714
Africa,,2020-07-21,,,,,17841.28571
Africa,,2020-07-22,,,,,18079
Africa,,2020-07-23,,,,,17797
Africa,,2020-07-24,,,,,18164.28571
Africa,,2020-07-25,,,,,18030.57143
Africa,,2020-07-26,,,,,17973.85714
Africa,,2020-07-27,,,,,17707.14286
Africa,,2020-07-28,,,,,17655
Africa,,2020-07-29,,,,,17345.71429
Africa,,2020-07-30,,,,,17210
Africa,,2020-07-31,,,,,16787.42857
Africa,,2020-08-01,,,,,16603.85714
Africa,,2020-08-02,,,,,15807.14286
Africa,,2020-08-03,,,,,15439.28571
Africa,,2020-08-04,,,,,14927.28571
Africa,,2020-08-05,,,,,14615.14286
Africa,,2020-08-06,,,,,14165.28571
Africa,,2020-08-07,,,,,13366.57143
Africa,,2020-08-08,,,,,12975
Africa,,2020-08-09,,,,,12932.28571
Africa,,2020-08-10,,,,,12675.42857
Africa,,2020-08-11,,,,,12396.14286
Africa,,2020-08-12,,,,,11510.71429
Africa,,2020-08-13,,,,,10963.57143
Africa,,2020-08-14,,,,,10818
Africa,,2020-08-15,,,,,10468.42857
Africa,,2020-08-16,,,,,10126.14286
Africa,,2020-08-17,,,,,10103
Africa,,2020-08-18,,,,,10201.71429
Africa,,2020-08-19,,,,,10450.85714
Africa,,2020-08-20,,,,,10476
Africa,,2020-08-21,,,,,10149
Africa,,2020-08-22,,,,,9945.71429
Africa,,2020-08-23,,,,,9828.57143
Africa,,2020-08-24,,,,,9631.28571
Africa,,2020-08-25,,,,,9483.14286
Africa,,2020-08-26,,,,,9178
Africa,,2020-08-27,,,,,8890.14286
Africa,,2020-08-28,,,,,8573.71429
Africa,,2020-08-29,,,,,8307.85714
Africa,,2020-08-30,,,,,8210.28571
Africa,,2020-08-31,,,,,8109.28571
Africa,,2020-09-01,,,,,8044
Africa,,2020-09-02,,,,,8034
Africa,,2020-09-03,,,,,7913.71429
Africa,,2020-09-04,,,,,7990.71429
Africa,,2020-09-05,,,,,7835.71429
Africa,,2020-09-06,,,,,7745.14286
Africa,,2020-09-07,,,,,7755.28571
Africa,,2020-09-08,,,,,7825.14286
Africa,,2020-09-09,,,,,7765.28571
Africa,,2020-09-10,,,,,7808.57143
Africa,,2020-09-11,,,,,7823
Africa,,2020-09-12,,,,,7823.28571
Africa,,2020-09-13,,,,,7676.28571
Africa,,2020-09-14,,,,,7622.85714
Africa,,2020-09-15,,,,,7468.14286
Africa,,2020-09-16,,,,,7327.42857
Africa,,2020-09-17,,,,,7406.71429
Africa,,2020-09-18,,,,,7329.85714
Africa,,2020-09-19,,,,,7520.28571
Africa,,2020-09-20,,,,,7755.28571
Africa,,2020-09-21,,,,,7701.71429
Africa,,2020-09-22,,,,,7744.14286
Africa,,2020-09-23,,,,,7946.57143
Africa,,2020-09-24,,,,,7886.71429
Africa,,2020-09-25,,,,,7861.57143
Africa,,2020-09-26,,,,,7532.28571
Africa,,2020-09-27,,,,,7521.71429
Africa,,2020-09-28,,,,,7455.85714
Africa,,2020-09-29,,,,,7549.57143
Africa,,2020-09-30,,,,,7506.85714
Africa,,2020-10-01,,,,,7375.42857
Africa,,2020-10-02,,,,,7502.28571
Africa,,2020-10-03,,,,,7846.14286
Africa,,2020-10-04,,,,,7806
Africa,,2020-10-05,,,,,7670
Africa,,2020-10-06,,,,,7537.57143
Africa,,2020-10-07,,,,,7841.85714
Africa,,2020-10-08,,,,,8362.14286
Africa,,2020-10-09,,,,,8319.42857
Africa,,2020-10-10,,,,,8990.28571
Africa,,2020-10-11,,,,,9117.57143
Africa,,2020-10-12,,,,,9286.85714
Africa,,2020-10-13,,,,,9464.71429
Africa,,2020-10-14,,,,,9599.57143
Africa,,2020-10-15,,,,,9343.57143
Africa,,2020-10-16,,,,,9647.71429
Africa,,2020-10-17,,,,,9753
Africa,,2020-10-18,,,,,9640.57143
Africa,,2020-10-19,,,,,10183.85714
Africa,,2020-10-20,,,,,10461.28571
Africa,,2020-10-21,,,,,10314.42857
Africa,,2020-10-22,,,,,10579.28571
Africa,,2020-10-23,,,,,10543.14286
Africa,,2020-10-24,,,,,10185.28571
Africa,,2020-10-25,,,,,10313.42857
Africa,,2020-10-26,,,,,10459.28571
Africa,,2020-10-27,,,,,10297.71429
Africa,,2020-10-28,,,,,10501.42857
Africa,,2020-10-29,,,,,10515.14286
Africa,,2020-10-30,,,,,10968.57143
Africa,,2020-10-31,,,,,10871
Africa,,2020-11-01,,,,,11046.14286
Africa,,2020-11-02,,,,,10602.57143
Africa,,2020-11-03,,,,,10919.85714
Africa,,2020-11-04,,,,,11220
Africa,,2020-11-05,,,,,11825.14286
Africa,,2020-11-06,,,,,11550.71429
Africa,,2020-11-07,,,,,12105.85714
Africa,,2020-11-08,,,,,12430
Africa,,2020-11-09,,,,,12613.71429
Africa,,2020-11-10,,,,,12929.57143
Africa,,2020-11-11,,,,,12950.28571
Africa,,2020-11-12,,,,,13018.71429
Africa,,2020-11-13,,,,,13432.71429
Africa,,2020-11-14,,,,,13287.42857
Africa,,2020-11-15,,,,,13303.57143
Africa,,2020-11-16,,,,,13472.57143
Africa,,2020-11-17,,,,,13473.14286
Africa,,2020-11-18,,,,,13617.28571
Africa,,2020-11-19,,,,,13356.42857
Africa,,2020-11-20,,,,,13509.85714
Africa,,2020-11-21,,,,,13439.71429
Africa,,2020-11-22,,,,,13463.14286
Africa,,2020-11-23,,,,,13426.85714
Africa,,2020-11-24,,,,,13367.28571
Africa,,2020-11-25,,,,,13298
Africa,,2020-11-26,,,,,13295
Africa,,2020-11-27,,,,,13301.85714
Africa,,2020-11-28,,,,,13339.14286
Africa,,2020-11-29,,,,,13343.57143
Africa,,2020-11-30,,,,,13441.85714
Africa,,2020-12-01,,,,,13184.71429
Africa,,2020-12-02,,,,,13423.42857
Africa,,2020-12-03,,,,,13690.71429
Africa,,2020-12-04,,,,,13971.71429
Africa,,2020-12-05,,,,,14149.71429
Africa,,2020-12-06,,,,,14230.85714
Africa,,2020-12-07,,,,,14237.85714
Africa,,2020-12-08,,,,,14543.85714
Africa,,2020-12-09,,,,,15003.85714
Africa,,2020-12-10,,,,,15480.57143
Albania,ALB,2020-01-25,,,,,0
Albania,ALB,2020-01-26,,,,,0
Albania,ALB,2020-01-27,,,,,0
Albania,ALB,2020-01-28,,,,,0
Albania,ALB,2020-01-29,,,,,0
Albania,ALB,2020-01-30,,,,,0
Albania,ALB,2020-01-31,,,,,0
Albania,ALB,2020-02-01,,,,,0
Albania,ALB,2020-02-02,,,,,0
Albania,ALB,2020-02-03,0,,,,0
Albania,ALB,2020-02-04,0,0,,,0
Albania,ALB,2020-02-05,0.43,0,,,0
Albania,ALB,2020-02-06,0.51,0,,,0
Albania,ALB,2020-02-07,0.72,0,,,0
Albania,ALB,2020-02-08,0.88,0,,,0
Albania,ALB,2020-02-09,1.1,0,,,0
Albania,ALB,2020-02-10,1.66,0,,,0
Albania,ALB,2020-02-11,1.69,0,,,0
Albania,ALB,2020-02-12,2.21,0,,,0
Albania,ALB,2020-02-13,2.85,0,,,0
Albania,ALB,2020-02-14,3.58,0,,,0
Albania,ALB,2020-02-15,3.82,0,,,0
Albania,ALB,2020-02-16,5.34,0,,,0
Albania,ALB,2020-02-17,6.19,0,,,0
Albania,ALB,2020-02-18,7.55,3.34800523932485,,,0
Albania,ALB,2020-02-19,9.28,7.10031568246493,,,0
Albania,ALB,2020-02-20,10.58,11.0554152483667,,,0
Albania,ALB,2020-02-21,12.77,15.758567661753,,,0
Albania,ALB,2020-02-22,16.04,20.858584703661,,,0
Albania,ALB,2020-02-23,19.09,23.1885250264853,,,0
Albania,ALB,2020-02-24,22.79,25.9156962677095,,,0
Albania,ALB,2020-02-25,27.04,29.1107112942225,,,0
Albania,ALB,2020-02-26,33.03,32.8597651638794,,,0
Albania,ALB,2020-02-27,39.81,37.2683624479448,,,0
Albania,ALB,2020-02-28,47.61,42.4635910379306,,,0
Albania,ALB,2020-02-29,54.36,48.5932489472737,,,0
Albania,ALB,2020-03-01,65.36,55.819342229867,,,0
Albania,ALB,2020-03-02,79.39,64.3015077218818,,,0
Albania,ALB,2020-03-03,93.47,74.170081944731,,,0
Albania,ALB,2020-03-04,113.21,85.4922145387273,,,0
Albania,ALB,2020-03-05,131.89,98.2337995599403,,,0
Albania,ALB,2020-03-06,158.5,112.216187014808,,,0
Albania,ALB,2020-03-07,191.18,127.078458677065,,,0
Albania,ALB,2020-03-08,227.93,142.250497954295,,,0
Albania,ALB,2020-03-09,273.74,156.94933270653,,,0.28571
Albania,ALB,2020-03-10,327.14,170.226375114651,,,1.42857
Albania,ALB,2020-03-11,369.58,181.073259362983,,,1.71429
Albania,ALB,2020-03-12,396,188.575889189967,,,3.28571
Albania,ALB,2020-03-13,408.8,192.081012377532,,,4.71429
Albania,ALB,2020-03-14,418.61,191.329512097079,,,5.42857
Albania,ALB,2020-03-15,425.34,186.508872516917,,,6
Albania,ALB,2020-03-16,429.63,178.205921839224,,55.8876845610186,7
Albania,ALB,2020-03-17,425.37,167.282639799776,,60.9144638096291,6.42857
Albania,ALB,2020-03-18,423.8,154.716683151837,,58.8596321792708,6.71429
Albania,ALB,2020-03-19,424.26,141.455729312162,,60.5142606892513,5.85714
Albania,ALB,2020-03-20,421.5,128.313434682189,,56.9869645201748,5.28571
Albania,ALB,2020-03-21,428.52,115.913468038194,,43.0619673669743,5.42857
Albania,ALB,2020-03-22,426.35,104.679789789,,42.3694697610461,6.71429
Albania,ALB,2020-03-23,432.39,94.8527942035901,,50.1161051902059,7.57143
Albania,ALB,2020-03-24,435.09,86.525490460366,,49.9073588583816,9.71429
Albania,ALB,2020-03-25,426.62,79.6841930457447,,66.0788058858927,12.42857
Albania,ALB,2020-03-26,417.71,74.2400683602402,,80.6027832650731,15.71429
Albania,ALB,2020-03-27,406.51,70.0528901855827,,91.8071349273733,16.57143
Albania,ALB,2020-03-28,400.3,66.9546950265088,,97.552593242849,17.28571
Albania,ALB,2020-03-29,383.44,64.7605993317487,,96.9559099409942,17.57143
Albania,ALB,2020-03-30,372.31,63.2723636010718,,93.9377015869847,17
Albania,ALB,2020-03-31,364.87,62.2856069240876,,89.5987248246832,17.14286
Albania,ALB,2020-04-01,352.12,61.599797392171,,83.4582412714304,16.14286
Albania,ALB,2020-04-02,346.34,61.022139473836,,75.1218351432235,14.71429
Albania,ALB,2020-04-03,335.51,60.3662064929278,,65.5436152582348,16.85714
Albania,ALB,2020-04-04,319.43,59.4571180181455,,71.9943008428828,19.42857
Albania,ALB,2020-04-05,302.23,58.1449873160642,,79.6993468437631,21.28571
Albania,ALB,2020-04-06,285.31,56.3227059852993,,84.0244789362407,22
Albania,ALB,2020-04-07,269.49,53.9391367170036,,83.7337453493262,20
Albania,ALB,2020-04-08,254.04,51.0065385523799,,73.5454480845341,20.14286
Albania,ALB,2020-04-09,242.39,47.6044226456415,,71.7116936830829,18.85714
Albania,ALB,2020-04-10,225.65,43.8638950035242,,65.1282038701689,16
Albania,ALB,2020-04-11,212.38,39.9425141384681,,53.7188318390753,14.28571
Albania,ALB,2020-04-12,201.02,36.0010250313653,,46.7183380793891,12.14286
Albania,ALB,2020-04-13,191.68,32.1842209988437,,38.7531743326996,12.85714
Albania,ALB,2020-04-14,182.06,28.6054442034428,,40.1170843664343,13.14286
Albania,ALB,2020-04-15,169.47,25.3425518339163,,40.1663770867061,13.42857
Albania,ALB,2020-04-16,157.83,22.4398223011507,,40.2646817251161,15.57143
Albania,ALB,2020-04-17,145.61,19.9137881332533,,45.8782157111396,17.57143
Albania,ALB,2020-04-18,137.92,17.7603728201357,,50.9513522726204,16.42857
Albania,ALB,2020-04-19,125.97,15.9610319245363,,46.9529427395022,16.57143
Albania,ALB,2020-04-20,119.46,14.4875748405694,,46.7391358853391,16.71429
Albania,ALB,2020-04-21,114.62,13.3065004286249,,46.5850601021727,19.14286
Albania,ALB,2020-04-22,112.83,12.3823004615889,,52.7876971845095,20
Albania,ALB,2020-04-23,107.09,11.6801928083556,,54.6262760993203,20.71429
Albania,ALB,2020-04-24,106.78,11.1689108357415,,56.0982657834591,19.85714
Albania,ALB,2020-04-25,103.58,10.8222418302584,,53.3768389740226,23.42857
Albania,ALB,2020-04-26,104.72,10.6194430553292,,62.5696723860719,23.42857
Albania,ALB,2020-04-27,103.96,10.5450110965615,,62.2202253409437,21.71429
Albania,ALB,2020-04-28,102.75,10.5878751267417,,57.3936789093355,20.14286
Albania,ALB,2020-04-29,100.59,10.7402523642738,,53.0343968295598,18.85714
Albania,ALB,2020-04-30,101.5,10.9967967549044,,49.4953571735123,15.71429
Albania,ALB,2020-05-01,98.44,11.3538621385066,,41.1504362293669,14.85714
Albania,ALB,2020-05-02,98.02,11.8088517632271,,38.845647744309,11
Albania,ALB,2020-05-03,94.82,12.3599687374509,,28.7373882610809,9.85714
Albania,ALB,2020-05-04,91.21,13.0065135176032,,25.7487637165498,9.57143
Albania,ALB,2020-05-05,89.96,13.7494903918316,,25.0169907113323,10
Albania,ALB,2020-05-06,87.59,14.5918841864638,,26.1727875842133,9.42857
Albania,ALB,2020-05-07,85.97,15.5385298044017,,24.7281928488105,9.85714
Albania,ALB,2020-05-08,86.76,16.5959864841049,,25.921048929103,9.71429
Albania,ALB,2020-05-09,87.68,17.7719343316317,,25.6325804899626,9.57143
Albania,ALB,2020-05-10,88.21,19.0745395175114,,25.3597816447792,10.42857
Albania,ALB,2020-05-11,90.12,20.5122795621488,,27.7674279529472,9.85714
Albania,ALB,2020-05-12,87.72,22.0944510673274,,26.3911080502002,8
Albania,ALB,2020-05-13,90.52,23.8324353122053,,21.5547480203346,6.85714
Albania,ALB,2020-05-14,94.88,25.7414785553136,,18.6060111477333,8
Albania,ALB,2020-05-15,99.29,27.8428375374878,,21.8780081952396,9.42857
Albania,ALB,2020-05-16,103.07,30.1656803334142,,26.0088663164415,11
Albania,ALB,2020-05-17,105.66,32.7486000566859,,30.6289977068079,11.14286
Albania,ALB,2020-05-18,109.44,35.6405411267132,,31.3458292614069,10.85714
Albania,ALB,2020-05-19,113.53,38.9012694497294,,30.8805281718286,10.42857
Albania,ALB,2020-05-20,118.09,42.6027551246918,,30.0178967495561,12
Albania,ALB,2020-05-21,125.82,46.8319992138771,,34.9825632704838,10.14286
Albania,ALB,2020-05-22,136.25,51.6947514415119,,29.9738677243747,9.28571
Albania,ALB,2020-05-23,148.06,57.3198747210618,,27.8410388585977,8
Albania,ALB,2020-05-24,159.75,63.8648319503939,,24.3556977704797,7.42857
Albania,ALB,2020-05-25,172.03,71.5215205849778,,22.9860709703699,8
Albania,ALB,2020-05-26,182.47,80.5200116217319,,25.1774616049528,11.42857
Albania,ALB,2020-05-27,199.92,91.1261980398771,,36.6161308842787,12.28571
Albania,ALB,2020-05-28,213.11,103.629455516377,,40.1014039102527,15.28571
Albania,ALB,2020-05-29,230.79,118.325767318448,,50.8692241014302,16.85714
Albania,ALB,2020-05-30,248.41,135.493409259192,,57.2351276335942,19
Albania,ALB,2020-05-31,268.48,155.364372725884,,65.8634346859299,19.85714
Albania,ALB,2020-06-01,290.13,178.09240702276,,70.3194304474483,19.85714
Albania,ALB,2020-06-02,312.67,203.717809098627,,71.875526478797,19.28571
Albania,ALB,2020-06-03,337.84,232.125100042967,,71.3870543639208,19.14286
Albania,ALB,2020-06-04,366.52,262.998997163859,,72.4883731236065,17.28571
Albania,ALB,2020-06-05,386.54,295.780875589322,,66.9838198710813,16.14286
Albania,ALB,2020-06-06,412.43,329.64165230745,,64.0288696745009,15.71429
Albania,ALB,2020-06-07,433.95,363.491494692968,,63.8051270184797,15.57143
Albania,ALB,2020-06-08,458.93,396.047035601847,,64.7268983093026,17.14286
Albania,ALB,2020-06-09,486.07,425.980858322098,,72.9520847605964,19.28571
Albania,ALB,2020-06-10,515.16,452.100498634717,,84.0078499529608,22.42857
Albania,ALB,2020-06-11,541.91,473.520663390032,,99.981677106744,26.85714
Albania,ALB,2020-06-12,576.81,489.790482457932,,122.481229159606,29.14286
Albania,ALB,2020-06-13,610.25,500.925971093273,,135.919154783705,33.14286
Albania,ALB,2020-06-14,641.55,507.337860777417,,158.005129335774,39.28571
Albania,ALB,2020-06-15,684.52,509.730600630353,,191.344660831365,46.71429
Albania,ALB,2020-06-16,730.3,509.006284386759,,232.306122102019,53.28571
Albania,ALB,2020-06-17,795.69,506.163083617135,,270.376908084032,54.42857
Albania,ALB,2020-06-18,864.66,502.224307419703,,281.586489148503,57.57143
Albania,ALB,2020-06-19,915.63,498.172283571912,,303.437380261937,60.28571
Albania,ALB,2020-06-20,957.74,494.886936773434,,323.447520647316,61
Albania,ALB,2020-06-21,998.44,493.098432776896,,332.858310833366,63
Albania,ALB,2020-06-22,1037.75,493.347404395096,,321.591501035129,57.85714
Albania,ALB,2020-06-23,1083.37,495.968146754172,,325.665347788608,53.57143
Albania,ALB,2020-06-24,1129.74,501.112074011385,,305.82038683853,56
Albania,ALB,2020-06-25,1180.14,508.795369689458,,323.906855845733,57.71429
Albania,ALB,2020-06-26,1233.95,518.950138285427,,337.892003860363,61.57143
Albania,ALB,2020-06-27,1285.78,531.470829484702,,364.505212588021,62.71429
Albania,ALB,2020-06-28,1346.56,546.250040456379,,375.048916030498,62.85714
Albania,ALB,2020-06-29,1403.22,563.181246745397,,409.524203837492,67.28571
Albania,ALB,2020-06-30,1465.96,582.151473124727,,409.391325969367,69.71429
Albania,ALB,2020-07-01,1530.88,603.022875981914,,427.202012104421,66.57143
Albania,ALB,2020-07-02,1588.73,625.610213267895,,410.460713053466,67.14286
Albania,ALB,2020-07-03,1631.2,649.669941709875,,416.138786460362,69
Albania,ALB,2020-07-04,1664.61,674.893909432043,,429.456422632388,69.85714
Albania,ALB,2020-07-05,1682.21,700.912618291041,,436.212232145473,70.14286
Albania,ALB,2020-07-06,1705.79,727.309236649057,,439.014478006615,71.14286
Albania,ALB,2020-07-07,1737.92,753.630218042187,,445.887042216642,71.85714
Albania,ALB,2020-07-08,1778.42,779.391715572058,,450.56124282592,75.14286
Albania,ALB,2020-07-09,1802.06,804.079091322726,,470.935083922436,75.14286
Albania,ALB,2020-07-10,1831.02,827.144062967699,,470.268439656222,75.14286
Albania,ALB,2020-07-11,1864.84,848.007932363317,,469.168274201292,78.85714
Albania,ALB,2020-07-12,1901.85,866.079514296659,,490.751938914695,80.14286
Albania,ALB,2020-07-13,1936.83,880.797357906543,,496.671027791371,86.71429
Albania,ALB,2020-07-14,1965.06,891.694184764644,,534.656650817493,89.85714
Albania,ALB,2020-07-15,1998.69,898.448131448965,,550.710223528392,92.28571
Albania,ALB,2020-07-16,2030.73,900.93380670501,,561.691998754613,94.71429
Albania,ALB,2020-07-17,2042.86,899.26529375151,,571.975484784811,89.71429
Albania,ALB,2020-07-18,2047.45,893.796263537978,,537.080245846909,91
Albania,ALB,2020-07-19,2042.53,885.082328332833,,539.58240098536,90.85714
Albania,ALB,2020-07-20,2048.05,873.826012297778,,533.141358154662,85.71429
Albania,ALB,2020-07-21,2050.2,860.809406451301,,497.328931455457,89
Albania,ALB,2020-07-22,2052.59,846.83859121411,,510.202196141102,86.57143
Albania,ALB,2020-07-23,2063.09,832.699672166593,,489.949425438209,87.85714
Albania,ALB,2020-07-24,2073.56,819.122372322594,,490.527502630741,94.85714
Albania,ALB,2020-07-25,2073.38,806.760470978819,,522.111748958031,89.85714
Albania,ALB,2020-07-26,2086.17,796.189872282892,,487.271388987505,96.14286
Albania,ALB,2020-07-27,2097.08,787.897986588551,,513.333912247999,101.28571
Albania,ALB,2020-07-28,2109.22,782.268328192864,,532.176285485634,101
Albania,ALB,2020-07-29,2114.05,779.579159488955,,521.957968600455,106.71429
Albania,ALB,2020-07-30,2098.42,779.980678433231,,542.192064675096,104.42857
Albania,ALB,2020-07-31,2087.56,783.478205569295,,521.442998870025,100.85714
Albania,ALB,2020-08-01,2051.37,789.947957545386,,494.7780326974,108.42857
Albania,ALB,2020-08-02,2025.82,799.149966606434,,522.471806240683,108
Albania,ALB,2020-08-03,1997.37,810.735223317148,,511.069085005551,105.71429
Albania,ALB,2020-08-04,1964.43,824.272402486571,,491.229351004928,107.57143
Albania,ALB,2020-08-05,1936.56,839.260418563655,,490.832591742842,112
Albania,ALB,2020-08-06,1919.44,855.135295145298,,501.841423295877,117
Albania,ALB,2020-08-07,1894.91,871.279137597743,,514.87546327349,125
Albania,ALB,2020-08-08,1856.69,887.030946654865,,540.362414112129,125.57143
